GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,aqc,at,capx,ceq,che,csho,dlc,dltt,dv,emp,ppent,sale,sppe,xrd,costat,prcc_f,conml,gsector,sic,state
160598,90353,45555,2020/09/30,2020,INDL,C,D,STD,BECN,073685109,BEACON ROOFING SUPPLY INC,USD,-5.1000,6957.5000,48.5000,1760.9000,624.6000,69.0000,112.8000,3085.7000,24.0000,7.5820,687.0000,6943.9000,,,A,31.0700,Beacon Roofing Supply Inc,20,5030,VA
160750,90205,45278,2020/11/30,2020,INDL,C,D,STD,FEN,33738G104,FIRST TRUST ENERGY INCM & GR,USD,,,,,,20.0210,,,,,,,,,A,10.7300,First Trust Energy Income and Growth Fund,,6726,IL
160776,90090,44999,2020/12/31,2020,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,,73888.3440,,5826.9020,12348.3310,53.5650,150.0000,3933.1870,,,317.6810,2006.8940,,,A,135.2900,Signature Bank,40,6020,NY
160952,90267,45388,2020/12/31,2020,INDL,C,D,STD,MCN,557437100,MADISON CVD CALL & EQ STRTGY,USD,,,,,,20.9470,,,,,,,,,A,6.7500,Madison Covered Call & Equity Strategy Fund,,6726,WI
160955,90269,45390,2020/07/31,2020,INDL,C,D,STD,JRO,6706EN100,NUVEEN FLOATING RATE INCM OP,USD,,,,,,40.5410,,,,,,,,,A,7.9700,Nuveen Floating Rate Income Opportunity Fund,,6726,IL
160991,90373,45684,2020/12/31,2020,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,,36076.2910,,16766.7570,108.5010,280.2900,0.0000,14773.4290,,,,3866.2020,,0.0000,A,139.5100,Digital Realty Trust Inc,60,6798,CA
160997,14133,54538,2020/06/30,2020,INDL,C,D,STD,NNVC,630087302,NANOVIRICIDES INC,USD,0.0000,23.9140,0.0090,21.7580,13.7090,9.0830,1.1440,0.0000,0.0000,0.0170,9.5440,0.0000,0.0000,4.6960,A,7.4800,NanoViricides Inc,35,2836,CT
161125,90302,45466,2020/12/31,2020,INDL,C,D,STD,BGT,091941104,BLACKROCK FLTING RATE INC TR,USD,,,,,,22.6990,,,,,,,,,A,11.7900,BlackRock Floating Rate Income Trust,,6726,DE
161791,90306,45470,2020/12/31,2020,INDL,C,D,STD,FFA,337318109,FIRST TR ENHANCED EQUITY,USD,,,,,,19.9830,,,,,,,,,A,17.6200,First Trust Enhanced Equity Income Fund,,6726,IL
161844,90505,46024,2020/12/31,2020,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,0.0000,20807.0000,1330.0000,2973.0000,2137.0000,763.8430,105.0000,14225.0000,,46.0000,17543.0000,3886.0000,1.0000,0.0000,A,59.6000,Las Vegas Sands Corp,25,7990,NV
161853,90600,46281,2020/06/30,2020,INDL,C,D,STD,KRNY,48716P108,KEARNY FINANCIAL CORP,USD,0.0000,6758.1750,5.9600,1084.1770,180.9670,80.7030,870.7360,319.5560,24.1210,0.5520,74.6320,253.2690,0.3950,,A,8.1800,Kearny Financial Corp,40,6036,NJ
161924,90637,46444,2020/09/30,2020,INDL,C,D,STD,PBIP,74431A101,PRUDENTIAL BANCORP INC,USD,0.0000,1223.3530,0.4070,129.1170,119.1830,8.1390,53.1850,233.4710,6.2160,0.0930,8.4290,50.3300,0.0000,,A,10.5400,Prudential Bancorp Inc,40,6036,PA
161942,90718,46844,2020/12/31,2020,INDL,C,D,STD,BFIN,06643P104,BANKFINANCIAL CORP,USD,,1596.8420,,172.9300,503.4960,14.7700,4.0000,0.0000,,0.2100,24.6750,58.2410,,,A,8.7800,BankFinancial Corp,40,6020,IL
161954,90340,45534,2020/11/30,2020,INDL,C,D,STD,KYN,486606106,KAYNE ANDERSON MLP/MD INV CO,USD,,,,,,126.4480,,,,,,,,,A,5.8900,Kayne Anderson MLP/Midstream Investment Co,10,6726,TX
162123,90389,45698,2020/12/31,2020,INDL,C,D,STD,BXMX,6706ER101,NUVEEN S&P 500 BUY-WRITE INC,USD,,,,,,104.0870,,,,,,,,,A,12.8800,Nuveen S&P 500 Buy-Write Income Fund,,6726,IL
162124,90390,45699,2020/07/31,2020,INDL,C,D,STD,PFN,72201J104,PIMCO INCOME STRATEGY FD II,USD,,,,,,70.0030,,,,,,,,,A,8.8800,PIMCO Income Strategy Fund II,,6726,CA
162125,90392,45701,2020/09/30,2020,INDL,C,D,STD,GFY,957667108,WESTERN ASST VAR RT STRAT FD,USD,,,,,,8.3200,,,,,,,,,A,16.4000,Western Asset Variable Rate Strategic Fund Inc,,6726,NY
162160,90790,47000,2020/12/31,2020,INDL,C,D,STD,MPW,58463J304,MEDICAL PROPERTIES TRUST,USD,,16829.0140,,7338.5320,549.8840,541.3530,0.0000,8865.4580,,,,1269.6550,,0.0000,A,21.7900,Medical Properties Trust Inc,60,6798,AL
162171,90376,45687,2020/09/30,2020,INDL,C,D,STD,EOI,278274105,EATON VANCE ENHNCD EQ INC FD,USD,,,,,,39.3240,,,,,,,,,A,14.6400,Eaton Vance Enhanced Equity Income Fund,,6726,MA
162254,90520,46091,2020/12/31,2020,INDL,C,D,STD,CE,150870103,CELANESE CORP,USD,,10909.0000,364.0000,3526.0000,1488.0000,117.2300,496.0000,3435.0000,,,4171.0000,5655.0000,,74.0000,A,129.9400,Celanese Corp,15,2860,TX
162293,13797,54332,2020/12/31,2020,INDL,C,D,STD,INBK,320557101,FIRST INTERNET BANCORP,USD,,4246.1560,,330.9440,419.8060,9.8010,0.0000,594.5190,,,37.5900,173.1950,,,A,28.7400,First Internet Bancorp,40,6020,IN
162354,90550,46149,2020/09/30,2020,INDL,C,D,STD,DLB,25659T107,DOLBY LABORATORIES INC,USD,0.0000,2917.3250,66.3470,2432.6430,1126.9270,100.2970,15.8220,65.3150,88.5810,2.2890,618.4780,1161.7920,0.0000,239.0450,A,66.2800,Dolby Laboratories Inc,45,6794,CA
162391,90434,45864,2020/12/31,2020,INDL,C,D,STD,FAM,337319107,FIRST TR ABERDEEN GLBL OPP F,USD,,,,,,12.7560,,,,,,,,,A,10.5500,First Trust / Aberdeen Global Opportunity Income Fund,,6726,IL
162559,90701,46687,2020/12/31,2020,INDL,C,D,STD,LAZ,G54050102,LAZARD LTD,USD,,5971.8610,,911.7720,2568.8270,105.0060,,2289.7040,,,,2646.7690,,,A,42.3000,Lazard Ltd,40,6282,
162560,90634,46441,2020/06/30,2020,INDL,C,D,STD,AX,05465C100,AXOS FINANCIAL INC,USD,0.0000,13851.9000,12.3330,1225.7830,1950.5190,59.6130,75.0000,480.1160,0.3860,1.0990,103.5780,725.8260,,,A,22.0800,Axos Financial Inc.,40,6035,NV
162568,90495,46015,2020/12/31,2020,INDL,C,D,STD,BGR,09250U101,BLACKROCK ENERGY AND RES TR,USD,,,,,,29.8250,,,,,,,,,A,7.1000,BlackRock Energy and Resources Trust,,6726,DE
162571,90510,46030,2020/11/30,2020,INDL,C,D,STD,PHD,72369J102,PIONEER FLOATING RATE TR,USD,,,,,,24.7380,,,,,,,,,A,10.7300,Pioneer Floating Rate Trust,,6726,MA
162577,90499,46019,2020/11/30,2020,INDL,C,D,STD,FMO,31647Q205,FIDUCIARY/CLAYMR EGY INFR FD,USD,,,,,,7.0880,,,,,,,,,A,5.9800,Fiduciary/Claymore Energy Infrastructure Fund,,6726,IL
162825,12487,53628,2020/06/30,2020,INDL,C,D,STD,HFBL,43708L108,HOME FEDERAL BANCORP INC/LA,USD,0.0000,518.2200,0.9700,50.5350,54.8710,1.7250,0.1930,3.1670,1.1420,0.0620,13.2350,24.2350,2.4700,,A,24.8100,Home Federal Bancorp/LA,40,6035,LA
162859,90523,46094,2020/12/31,2020,INDL,C,D,STD,EOS,278277108,EATON VANCE ENHNCD EQ INC II,USD,,,,,,49.7110,,,,,,,,,A,21.6900,Eaton Vance Enhanced Equity Income Fund II,,6726,MA
162887,90664,46559,2020/12/31,2020,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,,4290.5000,,1826.5000,2707.7000,96.1000,16.5000,1769.0000,,,608.6000,1926.7000,,359.9000,A,369.7200,DexCom Inc,35,3845,CA
162906,14704,54895,2020/11/30,2020,INDL,C,D,STD,INFO,G47567105,IHS MARKIT LTD,USD,4.7000,16135.2000,274.8000,8529.4000,125.6000,396.5000,331.6000,4939.4000,270.4000,16.0000,1021.6000,4287.8000,,,A,99.4600,IHS Markit Ltd,20,7370,
162914,13196,53975,2020/06/30,2020,INDL,C,D,STD,RLGT,75025X100,RADIANT LOGISTICS INC,USD,9.1500,300.0400,5.1750,137.3660,34.8410,49.5560,10.6090,57.7590,0.0000,0.6030,31.2920,855.1970,0.1820,,A,3.9300,Radiant Logistics Inc,20,4731,WA
163025,90552,46151,2020/10/31,2020,INDL,C,D,STD,EVG,27828V104,EATON VANCE SHORT DRTN DIV,USD,,,,,,17.8810,,,,,,,,,A,11.8500,Eaton Vance Short Duration Diversified Income Fund,,6726,MA
163029,90563,46161,2021/01/31,2020,INDL,C,D,STD,NFJ,92840R101,VIRTUS ALLIANZGI DIVIDEND IN,USD,,,,,,94.8020,,,,,,,,,A,13.2800,Virtus AllianzGI Dividend Interest & Premium Strategy Fund,,6726,NY
163069,90636,46443,2020/06/30,2020,INDL,C,D,STD,KFFB,491292108,KENTUCKY FIRST FEDERAL BNCRP,USD,0.0000,321.1360,0.1650,51.9110,15.9310,8.2230,28.3420,26.3730,1.3880,0.0630,4.9160,13.2220,,,A,6.7500,Kentucky First Federal Bancorp,40,6035,KY
163118,19403,46685,2020/09/30,2020,INDL,C,D,STD,WMG,934550203,WARNER MUSIC GROUP CORP,USD,,6410.0000,85.0000,-63.0000,553.0000,510.0280,39.0000,3403.0000,344.0000,5.5000,604.0000,4463.0000,0.0000,,A,28.7400,Warner Music Group Corp,50,3652,NY
163610,90993,48793,2020/12/31,2020,INDL,C,D,STD,ICE,45866F104,INTERCONTINENTAL EXCHANGE,USD,9446.0000,126200.0000,410.0000,19498.0000,1583.0000,561.0000,2480.0000,14446.0000,669.0000,8.8900,1713.0000,8244.0000,0.0000,,A,115.2900,Intercontinental Exchange Inc,40,6200,GA
163614,90611,46421,2020/12/31,2020,INDL,C,D,STD,GGN,36465A109,GAMCO GLOBAL GOLD NTRL RES,USD,,,,,,165.3170,,,,,,,,,A,3.5100,GAMCO Global Gold Natural Resources & Income Trust,,6726,NY
163620,90607,46417,2020/12/31,2020,INDL,C,D,STD,BME,09250W107,BLACKROCK HEALTH SCIENCES TR,USD,,,,,,11.3740,,,,,,,,,A,47.5900,BlackRock Health Sciences Trust,,6726,DE
163773,90648,46543,2020/12/31,2020,INDL,C,D,STD,ETB,27828X100,EATON VANCE TX-MGD BUY-WRITE,USD,,,,,,26.6060,,,,,,,,,A,15.0000,Eaton Vance Tax-Managed Buy-Write Income Fund,,6726,MA
163844,15109,55134,2020/12/31,2020,INDL,C,D,STD,DIAX,67075F105,NUVEEN DOW 30SM DYN OVRWRITE,USD,,,,,,36.3670,,,,,,,,,A,15.2000,Nuveen Dow 30SM Dynamic Overwrite Fund,,6726,IL
163920,90776,46890,2020/12/31,2020,INDL,C,D,STD,WAL,957638109,WESTERN ALLIANCE BANCORP,USD,,36461.0000,,3413.5000,2671.7000,100.8000,21.0000,628.6000,,1.9150,206.6000,1332.6000,,,A,59.9500,Western Alliance Bancorporation,40,6020,AZ
163983,90775,46889,2020/12/31,2020,INDL,C,D,STD,THS,89469A104,TREEHOUSE FOODS INC,USD,,5485.7000,,1865.0000,364.6000,55.9000,0.0000,2343.5000,,,1230.7000,4350.8000,,,A,42.4900,TreeHouse Foods Inc,30,2030,IL
164010,90685,46673,2020/10/31,2020,INDL,C,D,STD,FMY,33734E103,FIRST TRUST MORTGAGE INCM FD,USD,,,,,,4.2130,,,,,,,,,A,13.4000,First Trust Mortgage Income Fund,,6726,IL
164011,90675,46665,2020/10/31,2020,INDL,C,D,STD,BOE,092501105,BLACKROCK ENHANCED GL DVD TR,USD,,,,,,65.1610,,,,,,,,,A,9.1800,BlackRock Enhanced Global Dividend Trust,,6726,DE
164086,90913,47451,2020/06/30,2020,INDL,C,D,STD,CMPR,G2143T103,CIMPRESS PLC,USD,4.2720,1815.0060,50.4670,-407.5040,45.0210,25.8860,67.7600,1563.2370,0.0000,13.0000,494.9170,2481.3580,,49.2010,A,76.3400,Cimpress PLC,20,2750,
164197,90753,46876,2020/12/31,2020,INDL,C,D,STD,ETV,27828Y108,EATON VANCE TX MNGD OPPTY FD,USD,,,,,,91.3840,,,,,,,,,A,15.3500,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,,6726,MA
164211,90744,46866,2020/12/31,2020,INDL,C,D,STD,SIMO,82706C108,SILICON MOTION TECH -ADR,USD,0.0000,742.0600,18.7840,557.7420,367.0590,34.7780,,,48.9010,,105.4960,539.5210,0.0000,121.7840,A,48.1500,Silicon Motion Technology Corp,45,3674,
164364,90952,47880,2020/12/31,2020,INDL,C,D,STD,ISBC,46146L101,INVESTORS BANCORP INC,USD,,26023.1590,,2710.0030,170.4320,247.9290,3295.7900,212.5590,,1.8060,339.6440,1048.2830,,,A,10.5600,Investors Bancorp Inc,40,6036,NJ
164416,90971,48773,2020/12/31,2020,INDL,C,D,STD,IRBT,462726100,IROBOT CORP,USD,0.0000,1189.7280,31.5990,804.4340,483.7160,28.1200,,50.4850,0.0000,1.2090,120.2660,1430.3900,0.0000,156.6700,A,80.2900,iRobot Corp,25,3990,MA
164511,14237,54600,2020/10/31,2020,INDL,C,D,STD,ADXS,007624307,ADVAXIS INC,USD,0.0000,38.5260,0.0000,30.1800,25.1780,78.0740,0.9620,5.0550,0.0000,0.0180,7.2320,0.2530,0.0000,15.6120,A,0.3380,Advaxis Inc,35,2836,NJ
164633,91356,50861,2020/12/31,2020,INDL,C,D,STD,HOMB,436893200,HOME BANCSHARES INC,USD,,16398.8040,,2605.7580,1263.7880,165.0950,168.9310,770.3260,,,278.6140,787.7480,,,A,19.4800,Home Bancshares Inc,40,6020,AR
164684,90827,47181,2020/12/31,2020,INDL,C,D,STD,BDJ,09251A104,BLACKROCK ENHNCD EQTY DIV TR,USD,,,,,,187.5420,,,,,,,,,A,8.4700,BlackRock Enhanced Equity Dividend Trust,,6726,DE
164688,90839,47188,2020/11/30,2020,INDL,C,D,STD,MGU,55608D101,MACQUARIE GLBL INFRA TTL RTN,USD,,,,,,12.4680,,,,,,,,,A,20.6300,Macquarie Global Infrastructure Total Return Fund Inc,,6726,NY
164689,90843,47191,2020/12/31,2020,INDL,C,D,STD,GPM,40167B100,GUGGENHEIM ENHANCED EQY INCM,USD,,,,,,48.3430,,,,,,,,,A,6.5500,Guggenheim Enhanced Equity Income Fund,,6726,IL
164702,92769,53073,2020/06/30,2020,INDL,C,D,STD,HOLI,G45667105,HOLLYSYS AUTOMATION TECH LTD,USD,0.2510,1360.8350,8.0980,984.4830,622.3940,60.5370,2.8090,19.0820,12.7130,3.5980,84.0600,503.3270,0.9830,41.8760,A,13.3000,Hollysys Automation Technologies Ltd,45,3823,
164724,18560,56705,2020/12/31,2020,INDL,C,D,STD,MNSB,56064Y100,MAINSTREET BANCSHARES INC,USD,,1643.1650,,140.4020,107.5280,7.2820,0.0000,14.8340,,,,69.5650,,,A,16.9100,MainStreet Bancshares Inc,40,6020,VA
165052,90979,48779,2020/12/31,2020,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,40.2800,5030.6280,92.2910,1675.9930,1517.3610,454.6690,162.5610,1842.9700,0.0000,,1195.3380,4474.6670,,,A,17.1700,Under Armour Inc,25,2300,MD
165052,15980,48779,2020/12/31,2020,INDL,C,D,STD,UAA,904311107,UNDER ARMOUR INC,USD,40.2800,5030.6280,92.2910,1675.9930,1517.3610,454.6690,162.5610,1842.9700,0.0000,,1195.3380,4474.6670,,,A,17.1700,Under Armour Inc,25,2300,MD
165225,90882,47425,2020/12/31,2020,INDL,C,D,STD,ETW,27829C105,EATON VANCE TX-MGD GLBL B-W,USD,,,,,,107.4870,,,,,,,,,A,9.6800,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,,6726,MA
165262,90943,47872,2020/12/31,2020,INDL,C,D,STD,DHT,Y2065G121,DHT HOLDINGS INC,USD,0.0000,1621.9890,27.5520,1108.9210,68.6410,170.7980,3.3960,446.5620,214.6690,,1498.4770,691.0390,0.0000,,A,5.2300,DHT Holdings Inc,10,4412,
165436,90919,47859,2020/10/31,2020,INDL,C,D,STD,CGO,128118106,CALAMOS GLOBAL TOTAL RETURN,USD,,,,,,8.8160,,,,,,,,,A,11.6300,Calamos Global Total Return Fund,,6726,IL
165437,90922,47862,2020/12/31,2020,INDL,C,D,STD,EGF,09255K108,BLACKROCK ENHNCD GOVT FD INC,USD,,,,,,4.7350,,,,,,,,,A,13.4560,BlackRock Enhanced Government Fund Inc,,6726,DE
165465,91083,50202,2020/09/30,2020,INDL,C,D,STD,MGYR,55977T109,MAGYAR BANCORP INC,USD,0.0000,753.9970,0.1470,56.8500,61.7260,5.7960,7.1300,63.9110,0.0000,0.1040,17.9860,28.6430,0.7030,,A,8.3416,Magyar Bancorp Inc,40,6036,NJ
165606,90998,48799,2020/12/31,2020,INDL,C,D,STD,SPXX,6706EW100,NUVEEN S&P 500 DYN OVERWRITE,USD,,,,,,17.1920,,,,,,,,,A,15.2400,Nuveen S&P 500 Dynamic Overwrite Fund,,6726,IL
165678,91065,50034,2020/12/31,2020,INDL,C,D,STD,CPA,P31076105,COPA HOLDINGS SA,USD,,3853.3840,,1292.0140,889.8810,42.3590,211.5510,1182.8590,,,2361.7650,813.3440,,,A,77.2300,Copa Holdings SA,20,4512,
165798,92294,52763,2020/07/31,2020,INDL,C,D,STD,UEC,916896103,URANIUM ENERGY CORP,USD,0.0000,91.3900,0.1640,64.4170,5.1480,184.6360,0.1390,20.6150,0.0000,0.0450,71.3290,0.0000,,0.0000,A,0.9683,Uranium Energy Corp,10,1090,TX
165914,91068,50184,2020/12/31,2020,INDL,C,D,STD,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,USD,0.0000,5982.8960,373.3520,2020.1350,951.6030,28.0010,204.7560,2952.2960,0.0000,88.0000,4351.4960,5984.6340,0.0000,0.0000,A,1386.7100,Chipotle Mexican Grill Inc,25,5812,CA
165993,89003,41673,2020/12/31,2020,INDL,C,D,STD,FIS,31620M106,FIDELITY NATIONAL INFO SVCS,USD,469.0000,83842.0000,263.0000,49300.0000,1959.0000,620.0000,4064.0000,15951.0000,868.0000,,887.0000,12552.0000,0.0000,,A,141.4600,Fidelity National Information Services Inc,45,7374,FL
166213,91095,50297,2020/09/30,2020,INDL,C,D,STD,LQDT,53635B107,LIQUIDITY SERVICES INC,USD,0.0000,196.6340,4.1860,111.8150,76.0360,33.5340,3.8180,7.4990,0.0000,0.5740,28.4040,205.9400,0.0710,,A,7.4600,Liquidity Services Inc,25,5961,MD
166391,91106,50306,2020/10/31,2020,INDL,C,D,STD,BTA,09250B103,BLACKROCK L-T MUNI ADV TRUST,USD,,,,,,13.4260,,,,,,,,,A,11.7200,BlackRock Long-Term Municipal Advantage Trust,,6726,DE
166435,91186,50601,2020/12/31,2020,INDL,C,D,STD,VNDA,921659108,VANDA PHARMACEUTICALS INC,USD,,533.4560,,453.2660,367.7400,54.6900,0.0000,11.4970,,,14.5950,248.1680,,55.5770,A,13.1400,Vanda Pharmaceuticals Inc,35,2836,DC
166447,15776,55453,2020/09/30,2020,INDL,C,D,STD,AVXL,032797300,ANAVEX LIFE SCIENCES CORP,USD,0.0000,34.5420,0.0000,27.2360,29.2490,62.0450,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,25.2320,A,4.5500,Anavex Life Sciences Corp,35,2836,NY
166482,91234,50701,2020/09/30,2020,INDL,C,D,STD,MWA,624758108,MUELLER WATER PRODUCTS INC,USD,0.0000,1395.0000,67.7000,640.7000,208.9000,158.0650,5.1000,469.8000,33.1000,3.1000,279.4000,964.1000,,15.0000,A,10.3900,Mueller Water Products Inc,20,3490,GA
166789,91299,50609,2020/06/30,2020,INDL,C,D,STD,GFN,369822101,GENERAL FINANCE CORP/DE,USD,2.2390,756.0220,62.4230,134.3130,17.4780,29.9690,0.0000,446.9400,3.6680,0.9340,549.3480,356.4790,34.2920,,A,6.7100,General Finance Corp,20,7359,CA
170335,13377,54063,2020/12/31,2020,INDL,C,D,STD,PFPT,743424103,PROOFPOINT INC,USD,2.7200,2498.7100,72.4200,441.7440,910.2790,57.1780,28.5600,962.0670,0.0000,,293.2580,1050.0100,0.0000,283.7990,A,136.4100,Proofpoint Inc,45,7372,CA
170396,13921,54408,2020/12/31,2020,INDL,C,D,STD,CUBI,23204G100,CUSTOMERS BANCORP INC,USD,,18439.2480,,899.6150,693.3540,31.7050,5639.0530,181.3940,,,,645.0380,,,A,18.1800,Customers Bancorp Inc,40,6020,PA
170419,13534,54151,2020/06/30,2020,INDL,C,D,STD,HTBI,437872104,HOMETRUST BANCSHARES INC,USD,0.0000,3722.8520,16.9180,408.2630,177.3110,17.0210,0.0000,479.5900,4.5520,0.5900,63.0630,166.5860,0.0000,,A,16.0000,HomeTrust Bancshares Inc,40,6020,NC
170450,13798,54333,2020/08/31,2020,INDL,C,D,STD,ORMP,68403P203,ORAMED PHARMACEUTICALS INC,USD,0.0000,44.6330,0.0820,32.8790,39.9000,23.6760,0.0440,0.0310,0.0000,0.0120,0.1740,2.7100,0.0000,10.2350,A,3.4900,Oramed Pharmaceuticals Inc,35,2836,NY
170527,13188,53972,2020/09/30,2020,INDL,C,D,STD,POST,737446104,POST HOLDINGS INC,USD,19.9000,12146.7000,234.6000,2854.5000,1193.4000,66.4000,88.5000,7062.0000,0.0000,10.2000,1896.0000,5698.7000,0.0000,28.5000,A,86.0000,Post Holdings Inc,30,2015,MO
170589,13176,53967,2020/12/31,2020,INDL,C,D,STD,DBL,258623107,DOUBLELINE OPPORTUNISTIC FD,USD,,,,,,14.9540,,,,,,,,,A,19.6500,DoubleLine Opportunistic Credit Fund,,6722,CA
170617,13407,54084,2020/12/31,2020,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,,159316.0000,15115.0000,128290.0000,62195.0000,2849.0000,1077.0000,10100.0000,0.0000,58.6040,54981.0000,85965.0000,0.0000,18447.0000,A,273.1600,Facebook Inc,50,7370,CA
170966,13296,54010,2020/12/31,2020,INDL,C,D,STD,BWG,10537L104,BRANDYWINEGBL GBL INCM OPP,USD,,,,,,20.9900,,,,,,,,,A,12.4900,Brandywinegbl Global Income Opportunities Fund Inc,,6726,NY
171007,13447,54109,2020/12/31,2020,INDL,C,D,STD,NOW,81762P102,SERVICENOW INC,USD,107.2360,8715.0570,419.3270,2834.4810,3092.0360,195.0500,72.2360,2062.9320,0.0000,,1113.8590,4519.4840,0.0000,1024.3270,A,550.4300,ServiceNow Inc,45,7372,CA
171067,13511,54139,2020/07/31,2020,INDL,C,D,STD,PANW,697435105,PALO ALTO NETWORKS INC,USD,583.5000,9065.4000,214.4000,1101.8000,3750.6000,96.3000,57.9000,3420.7000,0.0000,8.0140,606.8000,3408.4000,0.0000,768.1000,A,255.9200,Palo Alto Networks Inc,45,7370,CA
174282,91522,51092,2020/09/30,2020,INDL,C,D,STD,ESOA,29271Q103,ENERGY SERVICES OF AMERICA,USD,0.0000,58.1630,3.5350,25.8240,11.2170,13.6210,4.5390,11.2340,1.0050,0.5530,16.3910,119.1940,0.7690,,A,0.8200,Energy Services of America Corp,10,1623,WV
174360,92966,53174,2020/12/31,2020,INDL,C,D,STD,RMRM,76970B101,RMR MORTGAGE TRUST,USD,,,,,,10.2020,,,,,,,,,A,10.5600,RMR Mortgage Trust,,6726,MA
174449,91446,50830,2020/12/31,2020,INDL,C,D,STD,ESXB,203612106,COMMUNITY BANKERS TRUST CORP,USD,,1644.7580,,169.6540,71.6210,22.2010,0.0000,67.7440,,,33.4270,69.5010,,,A,6.7500,Community Bankers Trust Corp,40,6020,VA
174926,91301,50840,2020/12/31,2020,INDL,C,D,STD,NHF,65340G205,NEXPOINT STRATEGIC OPPT FUND,USD,,,,,,45.6260,,,,,,,,,A,10.5200,NexPoint Strategic Opportunities Fund,,6726,TX
175265,91374,50948,2020/12/31,2020,INDL,C,D,STD,AGD,00302M106,ABERDEEN GBL DYNAMC DIV FUND,USD,,,,,,12.5500,,,,,,,,,A,10.4400,Aberdeen Global Dynamic Dividend Fund,,6726,
175307,91519,51326,2020/12/31,2020,INDL,C,D,STD,DEI,25960P109,DOUGLAS EMMETT INC,USD,,9250.8250,,2437.0910,172.3850,175.3750,0.0000,4755.8380,,,,908.2410,,0.0000,A,29.1800,Douglas Emmett Inc,60,6798,CA
175319,91416,51096,2020/12/31,2020,INDL,C,D,STD,HBI,410345102,HANESBRANDS INC,USD,0.0000,7698.8740,53.7350,813.9580,909.4370,348.2880,411.5620,4099.7860,210.3850,,1013.0390,6664.3500,,,A,14.5800,Hanesbrands Inc,25,2300,NC
175635,91456,51190,2020/12/31,2020,INDL,C,D,STD,CAF,617468103,MORGAN STANLEY CHINA A SH FD,USD,,,,,,21.8810,,,,,,,,,A,22.1500,Morgan Stanley China A Share Fund,,6726,NY
175900,91683,51568,2020/09/30,2020,INDL,C,D,STD,SBH,79546E104,SALLY BEAUTY HOLDINGS INC,USD,12.9700,2895.1470,110.8580,15.4430,514.1510,112.4040,153.4470,2191.2720,0.0000,30.0000,840.6630,3514.3300,0.0530,0.0000,A,8.6900,Sally Beauty Holdings Inc,25,5990,TX
176093,91567,51414,2020/12/31,2020,INDL,C,D,STD,FOF,19248P106,COHEN & STEERS CL-END OPP FD,USD,,,,,,27.2280,,,,,,,,,A,12.4200,Cohen & Steers Closed-End Opportunity Fund Inc,,6726,NY
176142,91570,51420,2020/12/31,2020,INDL,C,D,STD,ETY,27828N102,EATON VANCE TX-MAN DIV EQ IN,USD,,,,,,151.7170,,,,,,,,,A,12.2500,Eaton Vance Tax-Managed Diversified Equity Income Fund,,6726,MA
176247,91658,51546,2020/12/31,2020,INDL,C,D,STD,AIMC,02208R106,ALTRA INDUSTRIAL MOTION CORP,USD,6.9000,4208.1000,33.7000,1996.7000,254.4000,64.6650,29.9000,1437.9000,27.8000,,385.2000,1726.0000,0.0000,57.8000,A,55.4300,Altra Industrial Motion Corp,20,3560,MA
176333,91629,51528,2020/12/31,2020,INDL,C,D,STD,BTZ,092508100,BLACKROCK CR ALLOC INCM TR,USD,,,,,,93.4790,,,,,,,,,A,14.7100,BlackRock Credit Allocation Income Trust,40,6726,DE
176559,91684,51632,2020/12/31,2020,INDL,C,D,STD,AOD,00326L100,ABERDEEN TOTL DYNMC DIV FUND,USD,,,,,,105.4310,,,,,,,,,A,8.8500,Aberdeen Total Dynamic Dividend Fund,,6726,
176560,91691,51637,2020/12/31,2020,INDL,C,D,STD,GDL,361570104,GDL FUND,USD,,,,,,18.0940,,,,,,,,,A,8.7200,GDL Fund (The),,6726,NY
176561,15136,55153,2020/12/31,2020,INDL,C,D,STD,QQQX,670699107,NUVEEN NASDAQ 100 DYN OVRWRT,USD,,,,,,39.5690,,,,,,,,,A,26.0100,Nuveen Nasdaq 100 Dynamic Overwrite Fund,,6726,IL
176567,91907,51998,2020/06/30,2020,INDL,C,D,STD,SMCI,86800U104,SUPER MICRO COMPUTER INC,USD,0.0000,1918.6460,44.3380,1065.5400,210.7830,52.4090,30.0140,23.7990,0.0000,3.9870,257.5690,3339.2810,0.0000,221.4780,A,28.3900,Super Micro Computer Inc,45,3570,CA
